1;0.10;500.00
2;310.90;500.00
3;431.50;500.00
4;774.00;500.00
3;833.70;500.00
2;454.70;500.00
2;487.40;500.00
2;427.10;500.00
3;508.10;500.00
3;457.90;500.00
3;845.70;500.00
2;417.40;500.00
3;484.10;500.00
3;762.60;500.00
2;447.90;500.00
3;456.10;500.00
3;903.60;500.00
2;528.80;500.00
2;389.30;500.00
3;532.10;500.00
3;514.80;500.00
3;344.70;500.00
4;670.30;500.00
3;349.50;500.00
4;676.20;500.00
3;822.80;500.00
2;447.30;500.00
3;260.20;500.00
4;799.60;500.00
3;702.90;500.00
2;449.70;500.00
3;465.00;500.00
3;481.20;500.00
3;416.00;500.00
4;428.40;500.00
5;1063.60;500.00
4;1081.30;500.00
3;815.30;500.00
2;457.00;500.00
2;388.70;500.00
3;439.80;500.00
4;736.00;500.00
3;531.70;500.00
3;338.60;500.00
4;413.90;500.00
5;893.20;500.00
4;798.80;500.00
3;741.50;500.00
2;336.40;500.00
3;389.80;500.00
4;775.30;500.00
3;740.50;500.00
2;486.90;500.00
2;519.00;500.00
2;376.30;500.00
3;527.40;500.00
3;461.00;500.00
3;823.30;500.00
2;486.20;500.00
2;485.90;500.00
2;482.90;500.00
2;533.70;500.00
2;408.40;500.00
3;525.20;500.00
3;414.30;500.00
4;680.90;500.00
3;640.20;500.00
2;498.40;500.00
2;508.90;500.00
2;338.20;500.00
3;447.20;500.00
4;704.00;500.00
3;693.50;500.00
2;422.70;500.00
3;382.10;500.00
4;858.40;500.00
3;716.80;500.00
2;465.50;500.00
2;533.20;500.00
2;313.20;500.00
3;275.60;500.00
4;774.50;500.00
3;698.60;500.00
2;492.60;500.00
2;536.90;500.00
2;398.00;500.00
3;566.50;500.00
2;554.10;500.00
1;400.40;500.00
2;426.40;500.00
3;523.30;500.00
3;501.20;500.00
3;547.90;500.00
2;545.70;500.00
1;418.80;500.00
2;402.50;500.00
3;567.10;500.00
2;525.20;500.00
2;395.60;500.00
3;565.30;500.00
2;574.10;500.00
1;407.10;500.00
2;407.70;500.00
3;545.10;500.00
3;570.40;500.00
2;531.20;500.00
2;363.40;500.00
3;359.70;500.00
4;892.40;500.00
3;904.20;500.00
2;539.30;500.00
2;425.50;500.00
3;550.20;500.00
2;524.60;500.00
2;174.20;500.00
3;346.10;500.00
4;810.30;500.00
3;891.20;500.00
2;489.60;500.00
2;438.80;500.00
3;394.70;500.00
4;781.20;500.00
3;755.30;500.00
2;507.30;500.00
2;399.70;500.00
3;481.90;500.00
3;730.20;500.00
2;420.20;500.00
3;513.70;500.00
3;530.40;500.00
3;518.50;500.00
3;425.40;500.00
4;755.00;500.00
3;647.60;500.00
2;463.70;500.00
2;450.10;500.00
3;510.40;500.00
3;526.80;500.00
3;448.40;500.00
4;717.70;500.00
3;808.70;500.00
2;462.20;500.00
2;501.20;500.00
2;352.50;500.00
3;525.70;500.00
3;434.60;500.00
4;854.30;500.00
3;768.80;500.00
2;383.60;500.00
3;454.50;500.00
3;617.70;500.00
2;414.20;500.00
3;529.90;500.00
3;514.60;500.00
3;525.40;500.00
3;506.10;500.00
3;450.00;500.00
4;726.30;500.00
3;770.70;500.00
2;445.60;500.00
3;410.10;500.00
4;655.80;500.00
3;718.60;500.00
2;512.70;500.00
2;319.50;500.00
3;329.90;500.00
4;748.70;500.00
3;815.10;500.00
2;482.00;500.00
2;446.40;500.00
3;506.10;500.00
3;404.90;500.00
4;765.30;500.00
3;697.20;500.00
2;337.60;500.00
3;413.30;500.00
4;730.50;500.00
3;817.50;500.00
2;396.60;500.00
3;463.40;500.00
3;699.00;500.00
2;377.20;500.00
3;364.30;500.00
4;912.90;500.00
3;809.20;500.00
2;413.20;500.00
3;421.60;500.00
4;707.20;500.00
3;831.70;500.00
2;490.60;500.00
2;445.00;500.00
3;462.10;500.00
3;684.00;500.00
2;469.90;500.00
2;534.40;500.00
2;410.60;500.00
3;543.40;500.00
3;372.90;500.00
4;624.40;500.00
3;709.30;500.00
2;405.40;500.00
3;473.80;500.00
3;879.80;500.00
2;472.70;500.00
2;442.10;500.00
3;325.10;500.00
4;562.60;500.00
3;763.60;500.00
2;407.80;500.00
3;472.70;500.00
3;732.00;500.00
2;503.30;500.00
2;352.00;500.00
3;434.10;500.00
4;793.10;500.00
3;724.50;500.00
2;526.30;500.00
2;324.80;500.00
3;537.30;500.00
3;457.60;500.00
3;925.10;500.00
2;478.10;500.00
2;290.80;500.00
3;456.40;500.00
3;851.50;500.00
2;454.40;500.00
3;493.60;500.00
3;784.70;500.00
2;482.00;500.00
2;379.50;500.00
3;406.40;500.00
4;609.80;500.00
3;678.10;500.00
2;351.90;500.00
3;389.10;500.00
4;816.70;500.00
3;815.40;500.00
2;350.40;500.00
3;427.80;500.00
4;664.00;500.00
3;833.80;500.00
2;471.60;500.00
2;438.90;500.00
3;435.10;500.00
4;736.40;500.00
3;784.60;500.00
2;424.10;500.00
3;411.30;500.00
4;824.10;500.00
3;752.70;500.00
2;461.10;500.00
2;453.70;500.00
3;351.60;500.00
4;580.40;500.00
3;593.50;500.00
2;408.90;500.00
3;463.30;500.00
3;831.90;500.00
2;507.60;500.00
2;367.50;500.00
3;422.10;500.00
4;699.60;500.00
3;825.70;500.00
2;370.90;500.00
3;502.70;500.00
3;429.20;500.00
4;882.10;500.00
3;763.30;500.00
2;383.60;500.00
3;375.40;500.00
4;740.50;500.00
3;649.30;500.00
2;442.50;500.00
3;426.00;500.00
4;768.90;500.00
3;763.10;500.00
2;498.70;500.00
2;518.20;500.00
2;347.80;500.00
3;425.60;500.00
4;572.10;500.00
3;665.90;500.00
2;437.70;500.00
3;368.60;500.00
4;784.70;500.00
3;689.10;500.00
2;429.10;500.00
3;414.60;500.00
4;711.30;500.00
3;813.40;500.00
2;464.00;500.00
2;430.90;500.00
3;504.60;500.00
3;423.00;500.00
4;746.20;500.00
3;566.20;500.00
2;240.30;500.00
3;491.70;500.00
3;792.30;500.00
2;468.70;500.00
2;451.70;500.00
3;319.80;500.00
4;586.80;500.00
3;647.20;500.00
2;357.40;500.00
3;457.10;500.00
3;845.60;500.00
2;467.80;500.00
2;375.10;500.00
3;410.20;500.00
4;569.20;500.00
3;837.30;500.00
2;414.20;500.00
3;364.10;500.00
4;638.10;500.00
3;715.50;500.00
2;386.80;500.00
3;455.20;500.00
3;728.10;500.00
2;386.80;500.00
3;396.90;500.00
4;625.70;500.00
3;638.00;500.00
2;389.60;500.00
3;394.80;500.00
4;777.10;500.00
3;713.10;500.00
2;515.70;500.00
2;321.30;500.00
3;407.30;500.00
4;699.00;500.00
3;735.60;500.00
2;500.30;500.00
2;391.60;500.00
3;473.10;500.00
3;747.70;500.00
2;450.10;500.00
3;388.00;500.00
4;772.20;500.00
3;668.00;500.00
2;374.50;500.00
3;422.80;500.00
4;788.20;500.00
3;861.90;500.00
2;443.60;500.00
3;525.40;500.00
3;424.60;500.00
4;645.60;500.00
3;724.80;500.00
2;358.40;500.00
3;433.40;500.00
4;722.50;500.00
3;828.20;500.00
2;444.90;500.00
3;434.50;500.00
4;734.30;500.00
3;786.00;500.00
2;433.90;500.00
3;444.90;500.00
4;766.10;500.00
3;586.60;500.00
2;378.50;500.00
3;530.70;500.00
3;488.70;500.00
3;774.30;500.00
2;375.10;500.00
3;446.20;500.00
4;562.00;500.00
3;760.50;500.00
2;396.70;500.00
3;374.30;500.00
4;885.30;500.00
3;915.00;500.00
2;467.00;500.00
2;374.90;500.00
3;387.30;500.00
4;612.30;500.00
3;631.10;500.00
2;338.90;500.00
3;376.40;500.00
4;699.90;500.00
3;666.70;500.00
2;368.90;500.00
3;533.70;500.00
3;364.70;500.00
4;663.30;500.00
3;807.00;500.00
2;448.20;500.00
3;426.80;500.00
4;559.10;500.00
3;581.70;500.00
2;417.40;500.00
3;404.40;500.00
4;709.40;500.00
3;707.20;500.00
2;450.80;500.00
3;473.20;500.00
3;690.60;500.00
2;288.60;500.00
3;372.90;500.00
4;664.60;500.00
3;739.90;500.00
2;423.70;500.00
3;461.70;500.00
3;772.60;500.00
2;459.80;500.00
2;489.30;500.00
2;474.80;500.00
2;463.20;500.00
2;482.30;500.00
2;468.40;500.00
2;464.50;500.00
2;391.60;500.00
3;497.10;500.00
3;796.80;500.00
2;473.00;500.00
2;482.70;500.00
2;497.60;500.00
2;519.50;500.00
2;411.30;500.00
3;459.00;500.00
3;829.40;500.00
2;548.40;500.00
1;408.40;500.00
2;376.20;500.00
3;524.60;500.00
3;510.30;500.00
3;502.50;500.00
3;541.30;500.00
3;518.40;500.00
3;496.70;500.00
3;891.30;500.00
2;527.10;500.00
2;370.30;500.00
3;529.50;500.00
3;547.70;500.00
2;528.60;500.00
2;358.90;500.00
3;119.00;500.00
4;775.50;500.00
3;706.60;500.00
2;308.80;500.00
3;464.10;500.00
3;630.00;500.00
2;324.20;500.00
3;398.80;500.00
4;355.00;500.00
5;780.70;500.00
4;1065.40;500.00
3;869.00;500.00
2;482.90;500.00
2;505.70;500.00
2;381.20;500.00
3;503.10;500.00
3;523.40;500.00
3;520.10;500.00
3;530.90;500.00
3;504.10;500.00
3;531.50;500.00
3;540.00;500.00
3;519.80;500.00
3;531.00;500.00
3;512.50;500.00
3;480.60;500.00
3;874.40;500.00
2;525.60;500.00
2;395.10;500.00
3;516.60;500.00
3;486.90;500.00
3;870.70;500.00
2;535.10;500.00
2;390.50;500.00
3;451.90;500.00
4;775.90;500.00
3;908.60;500.00
